property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,host_has_profile_pic,host_identity_verified,host_since,instant_bookable,last_review,latitude,longitude,number_of_reviews,review_scores_rating,bedrooms,beds,host_response_rate_n,host_since_na,last_review_na,review_scores_rating_na,host_response_rate_n_na,price
0,1,0,0,1,2,1,0,1,81,1,28,40.6877698070448,-73.91601283661231,14,93.0,0,0,1.0,0,0,0,0,70.00000000000003
1,2,2,0,1,0,1,0,1,115,1,25,40.71409255033351,-73.8238161219923,30,98.0,0,1,1.0,0,0,0,0,72.99999999999999
1,1,1,0,1,0,1,0,2,62,1,25,40.74464901233497,-73.91636681392416,0,96.0,0,0,1.0,0,1,1,1,117.00000000000003
1,2,4,1,1,2,1,0,1,100,1,25,40.71695503765751,-73.961568340397,15,95.0,2,2,0.75,0,0,0,0,198.99999999999997
0,1,3,0,1,1,0,0,2,28,0,25,40.744493761418354,-73.81407761143505,1,96.0,1,0,1.0,0,0,1,0,189.00000000000037
1,2,2,0,1,1,1,0,1,95,1,30,40.75639124303414,-73.96558038780624,43,88.0,0,0,0.88,0,0,0,0,219.00000000000003
1,2,3,0,1,2,1,0,1,95,1,24,40.72177509545816,-73.95769734575374,29,100.0,0,2,1.0,0,0,0,0,199.99999999999991
0,1,2,0,1,2,1,0,2,29,1,25,40.75470478311158,-73.81237834931886,8,85.0,0,1,1.0,0,0,0,0,68.00000000000001
1,1,1,0,1,0,1,0,1,87,0,25,40.67799997357768,-73.93688108871513,10,94.0,0,0,1.0,0,0,0,0,64.99999999999999
2,1,0,0,1,2,0,0,2,32,0,28,40.66189994260589,-73.95735995375179,3,100.0,0,0,0.5,0,0,0,0,55.000000000000014
1,2,3,0,1,1,1,0,1,72,1,25,40.8514052012359,-73.93852522442604,8,97.0,0,0,1.0,0,0,0,0,129.99999999999997
1,1,0,0,1,1,0,0,2,83,1,25,40.66215879332936,-73.98984728793744,0,96.0,0,0,1.0,0,1,1,1,50.00000000000004
1,2,4,0,1,1,1,0,2,49,1,25,40.70960132012321,-73.95448770473638,4,93.0,2,2,1.0,0,0,0,0,249.9999999999999
1,2,1,0,1,0,1,0,1,82,1,25,40.73181525734889,-73.95810082733317,40,100.0,1,0,1.0,0,0,0,0,159.00000000000014
1,2,3,2,1,1,1,0,1,68,0,38,40.691525847693335,-73.9707796984923,2,100.0,2,1,1.0,0,0,0,1,128.99999999999997
1,1,0,0,1,1,1,0,1,53,0,25,40.68047271262035,-73.95380618904035,0,96.0,0,0,1.0,0,1,1,1,32.999999999999986
1,2,1,0,1,0,0,0,2,28,1,26,40.79312471708504,-73.96595288210034,1,100.0,1,0,1.0,0,0,0,0,150.00000000000009
1,1,1,0,1,1,1,0,2,71,0,25,40.65324104716893,-73.95691677863421,0,96.0,0,0,1.0,0,1,1,1,150.00000000000009
1,1,1,0,1,2,1,0,1,51,1,25,40.60541831947727,-73.9993836034167,22,99.0,0,0,1.0,0,0,0,0,70.00000000000003
1,1,1,0,1,0,1,0,1,67,0,25,40.695514202757934,-73.91158570289016,0,96.0,3,0,1.0,0,1,1,0,68.00000000000001
1,2,2,0,1,0,1,0,2,45,1,25,40.76188436837376,-73.96538881402672,17,93.0,1,0,1.0,0,0,0,0,169.9999999999999
1,2,3,0,1,2,1,0,1,88,1,25,40.73318497792201,-73.98449250560961,88,97.0,0,0,1.0,0,0,0,0,119.99999999999997
1,1,0,0,1,1,1,0,1,40,0,38,40.68391637996484,-73.90654431780729,2,90.0,0,0,1.0,0,0,0,1,34.99999999999998
0,1,0,0,1,2,1,0,2,28,0,25,40.68574836804707,-73.87032358670362,0,96.0,1,0,0.83,0,1,1,0,34.99999999999998
1,1,0,0,1,0,1,0,1,94,1,25,40.73908037151615,-74.00377769094189,144,96.0,0,0,1.0,0,0,0,0,89.99999999999967
1,1,1,0,1,2,1,0,1,75,1,48,40.83620478148311,-73.94033261053234,3,93.0,0,0,0.6,0,0,0,0,79.99999999999997
1,1,0,0,1,1,0,0,2,31,1,25,40.817334179367386,-73.95413186937596,0,96.0,0,0,1.0,0,1,1,1,25.000000000000007
2,2,3,0,1,1,0,0,2,41,1,25,40.68180522881485,-73.94213714783456,0,96.0,0,0,1.0,0,1,1,0,249.9999999999999
1,2,1,0,1,0,1,0,1,53,1,26,40.70820364337815,-74.01327972139595,20,94.0,1,0,1.0,0,0,0,0,100.00000000000004
1,2,3,0,1,0,1,0,2,26,0,24,40.69320018680353,-73.90496358973087,2,100.0,2,1,1.0,0,0,0,0,85.00000000000001
1,1,0,0,1,1,0,0,2,32,0,25,40.850755566132,-73.9404660485515,0,96.0,0,0,1.0,0,1,1,1,50.00000000000004
1,1,0,1,1,1,0,0,2,26,0,25,40.73409733301384,-73.85971113597952,4,93.0,0,0,0.83,0,0,0,0,46.0
1,1,1,0,1,2,1,0,1,74,0,25,40.81557458352921,-73.9529477889076,64,98.0,0,0,1.0,0,0,0,0,69.00000000000001
1,2,4,0,1,2,1,0,2,44,1,25,40.72147129885516,-73.86316643768471,41,97.0,2,1,0.9,0,0,0,0,129.99999999999997
1,2,3,0,1,2,1,0,2,80,1,37,40.79860897810649,-73.94060105786514,16,89.0,2,1,1.0,0,0,0,0,128.99999999999997
0,1,1,0,1,0,1,0,2,96,1,30,40.74905763703031,-73.8937742536464,53,83.0,0,0,1.0,0,0,0,0,59.000000000000014
1,2,3,0,1,1,1,0,1,35,1,24,40.80694621877368,-73.94982075258314,34,97.0,0,1,1.0,0,0,0,0,129.99999999999997
1,2,4,0,1,0,0,0,2,53,1,45,40.717943162214056,-73.95745213063464,2,90.0,3,2,1.0,0,0,0,1,248.99999999999972
1,1,2,0,1,1,1,0,1,74,1,25,40.71261533943471,-73.9569647724346,0,96.0,0,0,1.0,0,1,1,0,100.00000000000004
1,0,0,0,1,1,0,0,2,40,0,25,40.621059111319326,-74.03383699623551,0,96.0,0,0,1.0,0,1,1,1,179.0
1,2,1,0,1,0,1,0,1,38,1,24,40.63948731050844,-73.90585457468757,62,90.0,0,0,1.0,0,0,0,0,79.99999999999997
2,2,4,0,1,2,1,0,1,63,1,25,40.67085664937589,-73.99165496019296,10,96.0,2,3,1.0,0,0,0,0,224.9999999999998
1,1,2,0,1,2,1,0,2,35,0,25,40.7975862006444,-73.96629253613881,6,70.0,0,2,0.97,0,0,0,0,21.00000000000001
1,1,1,0,1,2,1,0,1,75,1,25,40.77606590417775,-73.95850112812158,1,80.0,0,0,1.0,0,0,0,0,160.00000000000023
1,2,4,2,1,2,1,0,1,89,1,33,40.658378014464624,-73.9604814306923,4,95.0,2,2,1.0,0,0,0,0,119.99999999999997
1,2,3,0,1,0,1,0,2,50,1,25,40.72135136772603,-73.98914939847451,18,92.0,2,2,1.0,0,0,0,0,206.99999999999994
0,1,2,1,1,2,0,0,1,47,0,25,40.63572940666454,-74.07720140808794,49,99.0,0,1,1.0,0,0,0,0,48.00000000000005
1,2,3,0,1,1,0,0,1,28,1,25,40.763729994580174,-73.98809569528288,0,96.0,0,1,1.0,0,1,1,1,224.9999999999998
1,2,3,0,1,1,1,0,1,50,1,25,40.709990444306406,-73.90015094331059,0,96.0,3,2,0.6,0,1,1,0,199.99999999999991
1,2,3,0,1,1,1,0,1,96,1,25,40.76730494259952,-73.9136567763063,6,88.0,0,0,1.0,0,0,0,0,98.99999999999999
0,1,3,0,1,1,0,0,1,72,1,25,40.68981577373225,-73.85379259359803,10,92.0,0,1,1.0,0,0,0,0,85.00000000000001
1,1,3,2,1,1,1,0,2,29,0,25,40.68511863763397,-73.93606917671268,3,93.0,0,1,1.0,0,0,0,0,224.9999999999998
0,1,1,0,1,0,1,0,1,128,0,25,40.697386373451856,-73.93449794204899,38,93.0,0,0,1.0,0,0,0,0,64.99999999999999
1,1,1,0,1,2,1,0,1,50,1,48,40.73569520316628,-73.98086579954357,3,80.0,0,0,1.0,0,0,0,1,87.0
1,1,1,0,1,1,0,0,2,40,1,25,40.74929132374656,-73.94376593870189,0,96.0,0,0,1.0,0,1,1,0,70.00000000000003
1,2,3,0,1,2,1,0,1,41,1,25,40.6692102648061,-73.87796592376087,28,91.0,0,1,1.0,0,0,0,0,98.00000000000004
1,2,2,0,1,2,1,0,1,59,1,25,40.791818880190384,-73.95001085167083,10,89.0,1,0,0.9,0,0,0,0,157.00000000000009
1,2,3,0,1,0,1,0,1,68,1,25,40.74530294145777,-74.00704015141828,19,97.0,0,1,1.0,0,0,0,0,159.00000000000014
2,2,2,0,1,1,1,0,1,85,1,25,40.7075476776353,-73.92277012468183,12,98.0,0,0,1.0,0,0,0,0,150.00000000000009
1,1,0,0,1,0,0,0,1,54,1,33,40.60391154091551,-73.99339200846991,5,84.0,0,0,1.0,0,0,0,1,34.99999999999998
1,2,1,0,1,2,1,0,1,60,1,49,40.8069935573575,-73.95937419199583,4,95.0,1,0,1.0,0,0,0,1,129.99999999999997
1,2,1,0,1,2,0,0,2,34,1,25,40.7475330992193,-74.003958492617,1,100.0,0,0,1.0,0,0,0,0,110.00000000000004
1,1,1,0,1,0,1,0,1,106,1,25,40.71119549222415,-73.95885793160478,2,90.0,0,0,0.96,0,0,0,0,95.0
1,2,4,0,1,2,1,0,1,63,1,25,40.67980523559935,-73.9437198927209,65,95.0,3,3,1.0,0,0,0,0,144.99999999999997
1,1,0,0,1,1,0,0,2,102,1,25,40.72085078110548,-73.98500069130705,0,96.0,0,0,1.0,0,1,1,0,64.99999999999999
1,2,1,0,1,2,1,0,1,73,0,25,40.67779674319949,-73.96846044161587,0,96.0,0,0,1.0,0,1,1,0,150.00000000000009
1,2,4,0,1,0,1,0,2,77,0,25,40.75966548135676,-73.98770665376074,23,81.0,0,2,1.0,0,0,0,0,245.0000000000001
0,1,1,0,1,1,0,0,2,45,1,25,40.49979426103529,-74.2408430387808,0,96.0,0,0,1.0,0,1,1,0,110.00000000000004
1,1,0,0,1,2,0,0,2,84,1,26,40.81392483022538,-73.96188298217945,1,80.0,0,0,1.0,0,0,0,0,100.00000000000004
1,1,0,0,1,1,0,0,1,51,1,49,40.65428605994183,-73.94916841477199,1,100.0,0,0,1.0,0,0,0,1,34.99999999999998
1,2,3,0,1,2,1,0,1,39,1,26,40.74851685187683,-73.97508324347775,4,90.0,2,1,1.0,0,0,0,0,179.99999999999986
1,1,0,0,1,2,1,0,2,39,0,26,40.84915097093464,-73.94097711084919,24,83.0,0,0,1.0,0,0,0,0,38.99999999999999
0,1,0,0,1,1,1,0,1,46,0,25,40.750610706786425,-73.87575857759235,35,93.0,0,0,0.96,0,0,0,0,39.99999999999998
0,1,0,0,1,0,1,0,1,81,1,36,40.67633410024924,-73.97930389393211,2,100.0,0,0,1.0,0,0,0,0,55.000000000000014
0,1,2,0,1,0,1,0,1,30,0,24,40.76471004812983,-73.81239924636829,11,98.0,0,1,1.0,0,0,0,0,57.999999999999986
2,1,1,2,1,2,0,0,2,34,0,33,40.70674738315234,-73.93626625744103,1,100.0,0,0,1.0,0,0,0,0,57.999999999999986
1,2,1,0,1,0,1,0,1,94,1,42,40.72959668254453,-74.00186320245915,3,100.0,0,0,1.0,0,0,0,0,175.00000000000006
1,2,1,0,1,1,1,0,1,102,1,46,40.67423597671609,-73.97716771489034,1,100.0,1,0,1.0,0,0,0,1,119.99999999999997
1,2,1,0,1,1,1,0,1,59,1,45,40.76369368221477,-73.91600761268928,3,93.0,1,0,1.0,0,0,0,1,79.99999999999997
1,1,0,0,1,1,1,0,1,85,1,25,40.83498226151546,-73.9421368618385,0,96.0,0,0,1.0,0,1,1,1,62.99999999999999
1,1,2,0,0,1,0,0,1,80,1,28,40.65796918004309,-73.97946128731374,27,87.0,0,0,0.7,0,0,0,0,98.99999999999999
0,1,1,0,1,0,1,0,2,26,1,25,40.75582161523455,-73.87111432711887,5,100.0,0,0,1.0,0,0,0,0,55.000000000000014
1,2,3,0,1,2,1,0,1,39,1,25,40.68318182626588,-73.93497312556809,30,99.0,0,2,0.89,0,0,0,0,159.00000000000014
1,1,0,0,1,1,0,0,1,52,1,51,40.69360301565546,-73.94653231527347,1,100.0,0,0,1.0,0,0,0,1,39.99999999999998
1,2,1,0,1,1,1,0,2,46,1,25,40.74078405793311,-73.98228186071162,0,96.0,1,0,1.0,0,1,1,1,175.00000000000006
1,2,4,0,1,2,1,0,1,96,1,27,40.80700759851838,-73.94169785630226,42,91.0,0,0,0.8,0,0,0,0,110.00000000000004
1,1,1,2,1,2,0,0,2,62,0,25,40.81454135322808,-73.96101529836919,0,96.0,0,0,1.0,0,1,1,1,59.999999999999986
1,2,1,0,1,2,1,0,1,47,1,31,40.76483493005298,-73.91522185977121,2,70.0,0,0,1.0,0,0,0,1,79.99999999999997
1,2,1,0,1,2,1,0,1,83,1,25,40.723464206863,-73.98222470620655,33,91.0,0,0,1.0,0,0,0,0,119.99999999999997
1,2,1,0,1,1,0,0,1,47,1,25,40.76987456643558,-73.96225634709063,18,96.0,3,0,1.0,0,0,0,0,199.99999999999991
1,2,1,0,1,0,1,0,1,75,1,25,40.68665937930237,-73.99448829965925,5,100.0,0,0,0.9,0,0,0,0,184.99999999999991
1,1,1,0,1,1,0,0,1,84,0,27,40.644782786986354,-74.01318209016922,3,100.0,0,0,1.0,0,0,0,1,45.000000000000014
1,1,1,0,1,1,0,0,2,40,0,25,40.78521070749775,-73.9500636421793,0,96.0,0,0,1.0,0,1,1,1,154.00000000000006
1,1,1,0,1,2,1,0,1,64,1,24,40.691609514315054,-73.9454230162615,38,97.0,0,0,1.0,0,0,0,0,50.00000000000004
1,2,3,0,1,2,1,0,2,89,1,25,40.69736475733142,-73.89955505822194,2,90.0,2,2,1.0,0,0,0,0,129.99999999999997
1,1,1,0,1,1,0,0,1,43,1,25,40.699737675972685,-73.91934784398111,0,96.0,0,0,1.0,0,1,1,1,10.000000000000002
1,2,2,0,1,2,1,0,2,29,1,25,40.75421270018384,-73.97414321451913,6,93.0,1,0,0.9,0,0,0,0,160.00000000000023
1,1,1,0,1,0,1,0,1,78,1,63,40.68701074478279,-73.98421952192311,2,99.0,0,0,1.0,0,0,0,0,129.99999999999997
0,2,4,2,1,2,1,0,1,34,0,25,40.69493421623912,-73.86299771008473,41,90.0,3,3,0.9,0,0,0,0,125.00000000000004
1,1,1,0,1,0,1,0,1,40,1,33,40.71880093243461,-73.9945827253316,10,96.0,0,0,1.0,0,0,0,1,98.99999999999999
1,2,4,0,1,2,1,0,1,110,1,48,40.70234300163165,-73.89815565478267,6,80.0,2,0,1.0,0,0,0,0,164.9999999999998
1,2,1,0,1,2,1,0,2,101,0,25,40.8048108702849,-73.94794453814828,74,94.0,0,1,1.0,0,0,0,0,110.00000000000004
1,2,1,0,1,2,1,0,1,66,1,25,40.693935392797314,-73.95017284361944,51,92.0,0,0,1.0,0,0,0,0,125.00000000000004
1,2,1,0,1,0,1,0,2,48,1,25,40.793302390572975,-73.93423923284679,14,94.0,1,1,1.0,0,0,0,0,150.00000000000009
1,2,2,0,1,2,1,0,1,64,1,25,40.718696033471495,-73.99813974871553,5,100.0,0,0,0.8,0,0,0,0,198.99999999999997
1,2,3,0,1,1,1,0,1,58,0,42,40.678932636622015,-73.95236218643892,12,78.0,2,1,1.0,0,0,0,1,89.99999999999967
1,2,1,0,1,2,1,0,1,63,1,25,40.737691188758575,-74.00002020084273,2,100.0,1,0,0.8,0,0,0,0,179.99999999999986
1,2,3,0,1,0,1,0,1,100,1,25,40.72223464160568,-73.99526741088674,46,93.0,0,1,1.0,0,0,0,0,199.99999999999991
1,2,1,0,1,0,1,0,1,67,1,38,40.67801830484771,-73.96720420033581,8,93.0,0,0,1.0,0,0,0,1,169.0
1,2,3,0,1,0,1,0,1,31,1,25,40.68684959074996,-73.9074820018359,18,92.0,0,1,1.0,0,0,0,0,94.0
1,1,1,0,1,1,1,0,1,65,1,48,40.67512303877728,-73.96278117950277,5,96.0,0,0,1.0,0,0,0,1,74.99999999999997
1,2,3,0,1,2,1,0,1,80,1,37,40.68818205721961,-73.95899925978141,5,92.0,2,1,1.0,0,0,0,1,199.99999999999991
1,0,0,0,1,1,0,0,1,99,1,29,40.75118670403421,-73.99429455621583,1,100.0,0,0,1.0,0,0,0,0,98.99999999999999
1,1,1,0,1,0,0,0,2,49,1,48,40.80316294367618,-73.95446549259763,1,100.0,0,0,1.0,0,0,0,1,79.99999999999997
1,1,0,0,1,2,1,0,1,78,0,28,40.75523516655765,-73.96754912167725,2,90.0,0,0,1.0,0,0,0,1,119.99999999999997
1,2,3,0,1,2,1,0,1,97,1,33,40.68030264481421,-73.96059164773752,8,100.0,2,1,1.0,0,0,0,0,149.0
1,1,1,0,1,1,0,0,2,45,1,36,40.66049642744985,-73.9169382673573,7,83.0,0,0,1.0,0,0,0,0,55.000000000000014
1,1,1,0,1,0,0,0,2,41,1,33,40.66140487228412,-73.91527138787795,1,100.0,0,0,1.0,0,0,0,1,100.00000000000004
1,1,1,0,1,0,0,0,1,75,0,27,40.65044311643487,-73.97296309186223,3,93.0,0,0,1.0,0,0,0,1,59.999999999999986
1,2,4,2,1,1,0,0,2,82,0,25,40.68003477613929,-73.9903882680874,0,96.0,2,1,1.0,0,1,1,0,192.0
1,1,0,1,1,1,1,0,1,31,1,29,40.71167512708736,-73.96569577735319,2,100.0,0,0,0.5,0,0,0,0,100.00000000000004
1,2,2,0,1,1,1,0,1,70,1,25,40.70464269789589,-74.00715260584712,10,100.0,0,0,1.0,0,0,0,0,220.00000000000048
1,2,2,0,1,0,1,0,1,63,1,33,40.75801698015896,-73.92137891250404,2,90.0,0,1,1.0,0,0,0,1,88.99999999999999
1,1,1,0,1,0,1,0,1,88,1,39,40.827730080472605,-73.95054203408742,50,96.0,0,0,1.0,0,0,0,1,92.00000000000001
1,2,1,0,1,2,1,0,1,52,1,25,40.69836233026968,-73.93521147386575,105,89.0,0,1,1.0,0,0,0,0,98.00000000000004
1,2,3,0,1,0,1,0,1,84,1,37,40.7216247579106,-73.97922870416153,4,95.0,0,1,1.0,0,0,0,1,184.99999999999991
1,1,0,0,0,1,0,0,2,64,1,25,40.64963981211954,-73.96016768513869,0,96.0,0,0,1.0,0,1,1,1,179.99999999999986
1,2,3,0,1,2,0,0,1,63,0,25,40.667555718714056,-73.95812265828123,7,90.0,0,0,1.0,0,0,0,0,119.99999999999997
0,1,3,1,1,2,1,0,1,35,0,25,40.86939735637321,-73.89513529372392,16,94.0,0,1,1.0,0,0,0,0,74.99999999999997
1,1,1,0,1,1,1,0,2,60,1,25,40.71381545675028,-73.94284735183496,0,96.0,0,0,1.0,0,1,1,1,56.00000000000002
1,1,1,0,1,1,0,0,2,46,1,46,40.714829270063966,-73.99767259041936,1,96.0,0,0,1.0,0,0,1,1,79.99999999999997
1,2,3,0,1,2,1,0,1,50,1,25,40.72022253203967,-73.9581382123987,8,100.0,2,1,1.0,0,0,0,0,295.0000000000001
1,0,1,0,1,0,1,0,1,60,1,25,40.7798403661966,-73.94929028147574,27,99.0,0,0,1.0,0,0,0,0,85.00000000000001
1,2,1,0,1,1,1,0,1,58,1,42,40.68417294358986,-73.94976783755537,9,96.0,0,1,1.0,0,0,0,1,74.99999999999997
1,2,4,1,1,0,1,0,2,47,0,25,40.7430662865978,-73.98168289857733,19,93.0,0,2,1.0,0,0,0,0,275.00000000000057
1,2,1,0,1,0,1,0,1,123,1,25,40.68182892749174,-73.94951937713843,0,96.0,2,1,1.0,0,1,1,0,179.99999999999986
1,1,0,0,1,2,1,0,1,65,1,25,40.74134824551325,-73.97975131021215,0,96.0,0,0,1.0,0,1,1,0,98.99999999999999
1,1,1,0,1,1,1,0,1,82,1,25,40.72242741272223,-73.98962112717189,0,96.0,0,0,1.0,0,1,1,0,102.00000000000004
1,1,1,0,1,1,1,0,1,59,0,25,40.813859591121904,-73.95975771551173,1,96.0,0,0,1.0,0,0,1,0,98.99999999999999
1,2,3,0,1,2,1,0,1,74,0,25,40.7407394257219,-73.9818976929553,11,96.0,2,1,1.0,0,0,0,0,300.0000000000002
1,1,1,0,1,1,0,0,2,42,1,25,40.68620280036031,-73.91838886281886,0,96.0,0,0,1.0,0,1,1,1,48.00000000000005
1,2,3,0,1,1,0,0,1,50,0,47,40.75534645510598,-73.92608534934037,4,95.0,0,1,1.0,0,0,0,1,100.00000000000004
1,2,3,0,1,2,0,0,1,62,0,25,40.70166079036966,-73.92672763288935,5,100.0,2,1,1.0,0,0,0,0,125.00000000000004
1,2,1,0,1,1,0,0,2,43,1,40,40.72227472023072,-73.84172637666173,4,100.0,0,0,1.0,0,0,0,1,119.99999999999997
0,1,1,0,1,2,1,0,1,77,1,24,40.68607270937614,-73.92845163059805,41,90.0,0,1,1.0,0,0,0,0,70.00000000000003
1,2,4,2,1,0,0,0,1,47,0,26,40.71947431066482,-73.96111738677786,8,100.0,2,1,0.9,0,0,0,0,209.99999999999994
1,1,1,0,1,0,1,0,2,43,1,25,40.61550415345308,-73.95791937488957,0,96.0,0,0,0.0,0,1,1,0,50.00000000000004
1,1,1,0,1,2,1,0,1,88,1,25,40.746198696827065,-74.00145131713407,201,92.0,0,0,1.0,0,0,0,0,97.0
1,1,1,1,1,0,1,0,1,34,0,28,40.669605884297006,-73.94031509220612,2,100.0,3,0,0.8,0,0,0,0,85.00000000000001
0,1,1,0,1,2,0,0,1,47,1,25,40.74506883344864,-73.88351781186473,30,99.0,0,0,1.0,0,0,0,0,59.000000000000014
1,2,3,0,1,1,1,0,1,49,1,38,40.73248270639135,-73.95236646648699,3,90.0,2,0,1.0,0,0,0,0,122.00000000000003
1,2,1,0,1,2,1,0,2,68,1,24,40.69463077789657,-73.94938000985148,2,100.0,0,0,1.0,0,0,0,0,100.00000000000004
1,1,1,0,1,0,1,0,1,78,1,25,40.70617094725047,-73.9367439618854,5,100.0,0,0,0.75,0,0,0,0,68.00000000000001
1,1,1,0,1,1,1,0,1,73,1,37,40.672550923118926,-73.94914314945855,10,92.0,0,0,1.0,0,0,0,1,50.00000000000004
0,1,1,0,0,2,0,0,2,66,1,25,40.686084389792725,-73.78689934939874,171,86.0,0,0,1.0,0,0,0,0,48.99999999999999
1,0,2,0,1,2,1,0,1,61,1,25,40.81674439363952,-73.95291846253689,7,97.0,0,1,1.0,0,0,0,0,64.99999999999999
1,2,3,0,1,1,1,0,2,52,0,24,40.66347862651017,-73.98809630120563,10,96.0,0,1,1.0,0,0,0,0,169.9999999999999
1,0,0,0,1,2,1,0,1,44,1,26,40.75095775213274,-73.99528385009778,11,98.0,0,0,1.0,0,0,0,0,68.00000000000001
1,1,2,0,1,2,1,0,2,39,1,25,40.67011238370815,-73.92544495127775,14,79.0,0,0,1.0,0,0,0,0,59.999999999999986
1,1,0,0,1,1,0,0,2,41,1,25,40.763421295507584,-73.98128995442035,0,96.0,0,0,0.0,0,1,1,0,125.00000000000004
1,2,1,0,1,2,1,0,2,87,0,25,40.75128209311869,-73.97658015923106,211,89.0,1,0,1.0,0,0,0,0,164.9999999999998
1,2,3,2,1,0,1,0,2,41,0,26,40.68041165798976,-73.92983675357527,6,80.0,2,2,1.0,0,0,0,0,109.00000000000007
1,2,1,0,1,2,1,0,1,83,1,33,40.69475244141072,-73.93034986366109,24,98.0,0,0,1.0,0,0,0,0,164.9999999999998
1,1,1,0,1,2,1,0,1,67,0,25,40.765500992626535,-73.98515389657297,7,86.0,0,1,0.9,0,0,0,0,106.99999999999996
0,1,1,0,0,1,0,0,2,71,1,25,40.5728070174873,-74.09774115560515,0,96.0,0,0,1.0,0,1,1,1,70.00000000000003
1,1,0,0,1,1,1,0,1,47,1,25,40.72575537819783,-74.00380693492306,0,96.0,0,0,1.0,0,1,1,1,85.00000000000001
2,2,4,2,1,0,1,0,1,30,0,25,40.74573258746449,-73.97448572371944,0,96.0,2,2,1.0,0,1,1,0,300.0000000000002
1,0,1,0,1,2,1,0,1,83,1,26,40.77906787135396,-73.94952573033063,17,87.0,0,0,0.7,0,0,0,0,74.99999999999997
1,0,1,0,0,0,0,0,1,99,0,25,40.80826859561475,-73.95328582760578,65,98.0,0,0,1.0,0,0,0,0,48.99999999999999
1,2,4,0,1,2,1,0,1,69,0,25,40.68921922161449,-73.94625855287738,68,94.0,0,1,1.0,0,0,0,0,122.00000000000003
1,1,1,0,1,2,1,0,1,48,0,25,40.79388605893661,-73.97145846302105,26,96.0,0,0,1.0,0,0,0,0,100.00000000000004
1,2,4,0,1,2,1,1,0,61,1,25,40.74513318500046,-73.91709717926756,21,96.0,0,2,1.0,1,0,1,1,100.00000000000004
1,1,1,0,1,2,1,0,1,64,1,27,40.65683919586444,-73.95719061865759,32,96.0,0,0,1.0,0,0,0,0,55.000000000000014
1,2,4,0,1,2,0,0,2,70,1,25,40.707358996413454,-73.97133863178709,133,95.0,1,3,0.9,0,0,0,0,104.99999999999997
0,1,0,0,1,1,1,0,1,66,0,25,40.77122354793544,-73.91740383047144,0,96.0,0,0,1.0,0,1,1,0,59.999999999999986
1,2,2,0,1,2,1,0,2,26,1,26,40.72837178974455,-73.98848792820432,1,100.0,0,0,0.7,0,0,0,0,164.9999999999998
1,2,4,0,1,0,1,0,1,62,1,24,40.68719533044171,-73.9380521644629,113,98.0,2,2,1.0,0,0,0,0,155.00000000000003
1,2,4,0,1,2,1,0,2,41,1,25,40.7474132556999,-73.94717988856344,26,97.0,2,1,1.0,0,0,0,0,209.99999999999994
1,1,1,0,1,0,1,0,1,50,1,25,40.7792403891012,-73.95581575001107,15,92.0,0,0,1.0,0,0,0,0,55.000000000000014
1,0,0,0,1,1,0,0,1,57,0,25,40.85960602582833,-73.8903074446325,0,96.0,0,0,1.0,0,1,1,1,110.00000000000004
1,1,1,0,1,2,0,0,1,52,1,37,40.65701796187636,-73.99874459636267,37,91.0,0,0,1.0,0,0,0,1,64.99999999999999
1,2,4,0,1,2,1,0,1,54,0,25,40.67563997724432,-73.98336442902199,0,96.0,3,3,1.0,0,1,1,1,198.0
2,2,4,2,1,0,1,0,2,45,1,25,40.771977813867785,-73.90952427165551,0,96.0,2,3,1.0,0,1,1,1,175.00000000000006
1,2,1,0,1,2,1,1,2,54,1,45,40.72377803078372,-73.98385095102921,26,73.0,0,0,1.0,0,0,0,1,129.99999999999997
1,1,1,1,1,0,0,0,1,65,1,41,40.68644931530904,-73.93994420130551,1,60.0,0,0,1.0,0,0,0,1,34.99999999999998
0,2,2,0,1,1,1,0,1,58,1,29,40.77279776812914,-73.98736950715909,5,90.0,0,0,1.0,0,0,0,0,139.00000000000009
1,2,2,0,1,2,1,0,2,38,1,25,40.82987393061222,-73.86608062111361,27,96.0,0,0,1.0,0,0,0,0,70.00000000000003
1,1,1,0,1,1,1,0,2,50,0,25,40.70245142038585,-73.93180755736816,0,96.0,0,0,1.0,0,1,1,0,95.0
1,2,3,0,1,2,1,0,2,28,1,25,40.72822849956847,-73.98558078222393,3,93.0,0,1,0.9,0,0,0,0,199.99999999999991
1,1,1,0,1,1,1,0,1,98,1,37,40.82774987600643,-73.94312942022604,3,80.0,0,0,1.0,0,0,0,1,70.00000000000003
1,2,3,0,1,0,1,0,2,47,1,25,40.74375889629623,-73.92471915997533,27,97.0,1,1,1.0,0,0,0,0,115.00000000000001
1,1,1,0,1,2,1,0,1,64,1,29,40.679812868374405,-73.97827082220289,9,100.0,0,0,0.89,0,0,0,0,85.00000000000001
1,2,0,0,1,0,1,0,1,89,1,25,40.74295973353962,-73.87831484094075,6,97.0,0,0,1.0,0,0,0,0,89.99999999999967
2,2,3,0,1,2,1,0,1,61,1,25,40.71758164157481,-73.9552517270661,0,96.0,0,1,1.0,0,1,1,0,224.9999999999998
1,2,4,0,1,2,1,0,1,48,1,26,40.712424834418,-73.99520411253317,15,92.0,2,1,1.0,0,0,0,0,300.0000000000002
